Time,Price
2021-10-26,60290.0
2021-10-27,58453.0
2021-10-28,60598.0
2021-10-29,62235.0
2021-10-30,61838.8
2021-10-31,61330.0
2021-11-01,60927.0
2021-11-02,63249.0
2021-11-03,62904.0
2021-11-04,61422.8
